source_dataset,case_id,base_case_id,split_group,source_split,operation_id,axis,pp,pp0,llcoil,rrc,nncoil,rrce,zzc,fields_npz,structure_npz,coil_01_active,coil_01_r_center,coil_01_z_center,coil_01_width,coil_01_height,coil_02_active,coil_02_r_center,coil_02_z_center,coil_02_width,coil_02_height,coil_03_active,coil_03_r_center,coil_03_z_center,coil_03_width,coil_03_height,coil_04_active,coil_04_r_center,coil_04_z_center,coil_04_width,coil_04_height,coil_05_active,coil_05_r_center,coil_05_z_center,coil_05_width,coil_05_height,coil_06_active,coil_06_r_center,coil_06_z_center,coil_06_width,coil_06_height
legacy_stage4,case_g040_op06,case_g040,case_g040,train,op06,0.0,1089.219,0.03134,1.4532,3.4583,5.0,22.2608,0.5765,fields/case_g040_op06.npz,structure_features/case_g040_op06.npz,1.0,4.1849,15.3031,1.4532,1.4532,1.0,7.9454,15.3031,1.4532,1.4532,1.0,11.7059,15.3031,1.4532,1.4532,1.0,15.4664,15.3031,1.4532,1.4532,1.0,19.2269,15.3031,1.4532,1.4532,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g041_op01,case_g041,case_g041,train,op01,0.0,1130.121,0.022361,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op01.npz,structure_features/case_g041_op01.npz,1.0,4.2777,17.2188,1.444,1.444,1.0,7.78338,17.2188,1.444,1.444,1.0,11.28906,17.2188,1.444,1.444,1.0,14.79474,17.2188,1.444,1.444,1.0,18.30042,17.2188,1.444,1.444,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g041_op02,case_g041,case_g041,train,op02,0.0,589.532,0.091023,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op02.npz,structure_features/case_g041_op02.npz,1.0,4.2777,17.2188,1.444,1.444,1.0,7.78338,17.2188,1.444,1.444,1.0,11.28906,17.2188,1.444,1.444,1.0,14.79474,17.2188,1.444,1.444,1.0,18.30042,17.2188,1.444,1.444,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g041_op03,case_g041,case_g041,train,op03,0.0,2110.674,0.00698,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op03.npz,structure_features/case_g041_op03.npz,1.0,4.2777,17.2188,1.444,1.444,1.0,7.78338,17.2188,1.444,1.444,1.0,11.28906,17.2188,1.444,1.444,1.0,14.79474,17.2188,1.444,1.444,1.0,18.30042,17.2188,1.444,1.444,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g041_op04,case_g041,case_g041,train,op04,0.0,2930.136,0.038923,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op04.npz,structure_features/case_g041_op04.npz,1.0,4.2777,17.2188,1.444,1.444,1.0,7.78338,17.2188,1.444,1.444,1.0,11.28906,17.2188,1.444,1.444,1.0,14.79474,17.2188,1.444,1.444,1.0,18.30042,17.2188,1.444,1.444,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g041_op05,case_g041,case_g041,train,op05,0.0,2409.145,0.005174,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op05.npz,structure_features/case_g041_op05.npz,1.0,4.2777,17.2188,1.444,1.444,1.0,7.78338,17.2188,1.444,1.444,1.0,11.28906,17.2188,1.444,1.444,1.0,14.79474,17.2188,1.444,1.444,1.0,18.30042,17.2188,1.444,1.444,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g041_op06,case_g041,case_g041,train,op06,0.0,1491.309,0.012189,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op06.npz,structure_features/case_g041_op06.npz,1.0,4.2777,17.2188,1.444,1.444,1.0,7.78338,17.2188,1.444,1.444,1.0,11.28906,17.2188,1.444,1.444,1.0,14.79474,17.2188,1.444,1.444,1.0,18.30042,17.2188,1.444,1.444,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g042_op01,case_g042,case_g042,train,op01,0.0,1964.92,0.012545,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op01.npz,structure_features/case_g042_op01.npz,1.0,4.8939,14.7533,0.5286,0.5286,1.0,8.4049,14.7533,0.5286,0.5286,1.0,11.9159,14.7533,0.5286,0.5286,1.0,15.4269,14.7533,0.5286,0.5286,1.0,18.9379,14.7533,0.5286,0.5286,1.0,22.4489,14.7533,0.5286,0.5286
legacy_stage4,case_g042_op02,case_g042,case_g042,train,op02,0.0,918.403,0.046676,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op02.npz,structure_features/case_g042_op02.npz,1.0,4.8939,14.7533,0.5286,0.5286,1.0,8.4049,14.7533,0.5286,0.5286,1.0,11.9159,14.7533,0.5286,0.5286,1.0,15.4269,14.7533,0.5286,0.5286,1.0,18.9379,14.7533,0.5286,0.5286,1.0,22.4489,14.7533,0.5286,0.5286
legacy_stage4,case_g042_op03,case_g042,case_g042,train,op03,0.0,1600.892,0.003107,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op03.npz,structure_features/case_g042_op03.npz,1.0,4.8939,14.7533,0.5286,0.5286,1.0,8.4049,14.7533,0.5286,0.5286,1.0,11.9159,14.7533,0.5286,0.5286,1.0,15.4269,14.7533,0.5286,0.5286,1.0,18.9379,14.7533,0.5286,0.5286,1.0,22.4489,14.7533,0.5286,0.5286
legacy_stage4,case_g042_op04,case_g042,case_g042,train,op04,0.0,2215.544,0.006813,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op04.npz,structure_features/case_g042_op04.npz,1.0,4.8939,14.7533,0.5286,0.5286,1.0,8.4049,14.7533,0.5286,0.5286,1.0,11.9159,14.7533,0.5286,0.5286,1.0,15.4269,14.7533,0.5286,0.5286,1.0,18.9379,14.7533,0.5286,0.5286,1.0,22.4489,14.7533,0.5286,0.5286
legacy_stage4,case_g042_op05,case_g042,case_g042,train,op05,0.0,850.192,0.030694,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op05.npz,structure_features/case_g042_op05.npz,1.0,4.8939,14.7533,0.5286,0.5286,1.0,8.4049,14.7533,0.5286,0.5286,1.0,11.9159,14.7533,0.5286,0.5286,1.0,15.4269,14.7533,0.5286,0.5286,1.0,18.9379,14.7533,0.5286,0.5286,1.0,22.4489,14.7533,0.5286,0.5286
legacy_stage4,case_g042_op06,case_g042,case_g042,train,op06,0.0,2959.021,0.099498,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op06.npz,structure_features/case_g042_op06.npz,1.0,4.8939,14.7533,0.5286,0.5286,1.0,8.4049,14.7533,0.5286,0.5286,1.0,11.9159,14.7533,0.5286,0.5286,1.0,15.4269,14.7533,0.5286,0.5286,1.0,18.9379,14.7533,0.5286,0.5286,1.0,22.4489,14.7533,0.5286,0.5286
legacy_stage4,case_g043_op01,case_g043,case_g043,train,op01,0.0,2011.231,0.097027,0.9065,4.0362,3.0,29.2876,1.624,fields/case_g043_op01.npz,structure_features/case_g043_op01.npz,1.0,4.48945,16.07725,0.9065,0.9065,1.0,12.90658333,16.07725,0.9065,0.9065,1.0,21.32371667,16.07725,0.9065,0.9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g043_op02,case_g043,case_g043,train,op02,0.0,1634.315,0.010561,0.9065,4.0362,3.0,29.2876,1.624,fields/case_g043_op02.npz,structure_features/case_g043_op02.npz,1.0,4.48945,16.07725,0.9065,0.9065,1.0,12.90658333,16.07725,0.9065,0.9065,1.0,21.32371667,16.07725,0.9065,0.9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g043_op03,case_g043,case_g043,train,op03,0.0,640.483,0.026782,0.9065,4.0362,3.0,29.2876,1.624,fields/case_g043_op03.npz,structure_features/case_g043_op03.npz,1.0,4.48945,16.07725,0.9065,0.9065,1.0,12.90658333,16.07725,0.9065,0.9065,1.0,21.32371667,16.07725,0.9065,0.9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g043_op04,case_g043,case_g043,train,op04,0.0,2170.62,0.004451,0.9065,4.0362,3.0,29.2876,1.624,fields/case_g043_op04.npz,structure_features/case_g043_op04.npz,1.0,4.48945,16.07725,0.9065,0.9065,1.0,12.90658333,16.07725,0.9065,0.9065,1.0,21.32371667,16.07725,0.9065,0.9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g043_op05,case_g043,case_g043,train,op05,0.0,2911.932,0.040305,0.9065,4.0362,3.0,29.2876,1.624,fields/case_g043_op05.npz,structure_features/case_g043_op05.npz,1.0,4.48945,16.07725,0.9065,0.9065,1.0,12.90658333,16.07725,0.9065,0.9065,1.0,21.32371667,16.07725,0.9065,0.9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g043_op06,case_g043,case_g043,train,op06,0.0,1083.051,0.006746,0.9065,4.0362,3.0,29.2876,1.624,fields/case_g043_op06.npz,structure_features/case_g043_op06.npz,1.0,4.48945,16.07725,0.9065,0.9065,1.0,12.90658333,16.07725,0.9065,0.9065,1.0,21.32371667,16.07725,0.9065,0.9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g044_op01,case_g044,case_g044,val,op01,0.0,1073.552,0.004825,1.2253,4.4843,3.0,28.0605,1.1445,fields/case_g044_op01.npz,structure_features/case_g044_op01.npz,1.0,5.09695,15.75715,1.2253,1.2253,1.0,12.95568333,15.75715,1.2253,1.2253,1.0,20.81441667,15.75715,1.2253,1.2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g044_op02,case_g044,case_g044,val,op02,0.0,868.758,0.011639,1.2253,4.4843,3.0,28.0605,1.1445,fields/case_g044_op02.npz,structure_features/case_g044_op02.npz,1.0,5.09695,15.75715,1.2253,1.2253,1.0,12.95568333,15.75715,1.2253,1.2253,1.0,20.81441667,15.75715,1.2253,1.2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g044_op03,case_g044,case_g044,val,op03,0.0,1668.861,0.008997,1.2253,4.4843,3.0,28.0605,1.1445,fields/case_g044_op03.npz,structure_features/case_g044_op03.npz,1.0,5.09695,15.75715,1.2253,1.2253,1.0,12.95568333,15.75715,1.2253,1.2253,1.0,20.81441667,15.75715,1.2253,1.2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g044_op04,case_g044,case_g044,val,op04,0.0,2419.296,0.02087,1.2253,4.4843,3.0,28.0605,1.1445,fields/case_g044_op04.npz,structure_features/case_g044_op04.npz,1.0,5.09695,15.75715,1.2253,1.2253,1.0,12.95568333,15.75715,1.2253,1.2253,1.0,20.81441667,15.75715,1.2253,1.2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g044_op05,case_g044,case_g044,val,op05,0.0,1819.396,0.068224,1.2253,4.4843,3.0,28.0605,1.1445,fields/case_g044_op05.npz,structure_features/case_g044_op05.npz,1.0,5.09695,15.75715,1.2253,1.2253,1.0,12.95568333,15.75715,1.2253,1.2253,1.0,20.81441667,15.75715,1.2253,1.2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g044_op06,case_g044,case_g044,val,op06,0.0,2840.468,0.036556,1.2253,4.4843,3.0,28.0605,1.1445,fields/case_g044_op06.npz,structure_features/case_g044_op06.npz,1.0,5.09695,15.75715,1.2253,1.2253,1.0,12.95568333,15.75715,1.2253,1.2253,1.0,20.81441667,15.75715,1.2253,1.2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g045_op01,case_g045,case_g045,train,op01,0.0,1168.967,0.037717,1.3309,3.3135,6.0,20.0582,3.0681,fields/case_g045_op01.npz,structure_features/case_g045_op01.npz,1.0,3.97895,17.73355,1.3309,1.3309,1.0,6.769733333,17.73355,1.3309,1.3309,1.0,9.560516667,17.73355,1.3309,1.3309,1.0,12.3513,17.73355,1.3309,1.3309,1.0,15.14208333,17.73355,1.3309,1.3309,1.0,17.93286667,17.73355,1.3309,1.3309
legacy_stage4,case_g045_op02,case_g045,case_g045,train,op02,0.0,2557.74,0.076666,1.3309,3.3135,6.0,20.0582,3.0681,fields/case_g045_op02.npz,structure_features/case_g045_op02.npz,1.0,3.97895,17.73355,1.3309,1.3309,1.0,6.769733333,17.73355,1.3309,1.3309,1.0,9.560516667,17.73355,1.3309,1.3309,1.0,12.3513,17.73355,1.3309,1.3309,1.0,15.14208333,17.73355,1.3309,1.3309,1.0,17.93286667,17.73355,1.3309,1.3309
legacy_stage4,case_g045_op03,case_g045,case_g045,train,op03,0.0,2788.441,0.00674,1.3309,3.3135,6.0,20.0582,3.0681,fields/case_g045_op03.npz,structure_features/case_g045_op03.npz,1.0,3.97895,17.73355,1.3309,1.3309,1.0,6.769733333,17.73355,1.3309,1.3309,1.0,9.560516667,17.73355,1.3309,1.3309,1.0,12.3513,17.73355,1.3309,1.3309,1.0,15.14208333,17.73355,1.3309,1.3309,1.0,17.93286667,17.73355,1.3309,1.3309
legacy_stage4,case_g045_op04,case_g045,case_g045,train,op04,0.0,1995.86,0.011875,1.3309,3.3135,6.0,20.0582,3.0681,fields/case_g045_op04.npz,structure_features/case_g045_op04.npz,1.0,3.97895,17.73355,1.3309,1.3309,1.0,6.769733333,17.73355,1.3309,1.3309,1.0,9.560516667,17.73355,1.3309,1.3309,1.0,12.3513,17.73355,1.3309,1.3309,1.0,15.14208333,17.73355,1.3309,1.3309,1.0,17.93286667,17.73355,1.3309,1.3309
legacy_stage4,case_g045_op05,case_g045,case_g045,train,op05,0.0,1619.353,0.019415,1.3309,3.3135,6.0,20.0582,3.0681,fields/case_g045_op05.npz,structure_features/case_g045_op05.npz,1.0,3.97895,17.73355,1.3309,1.3309,1.0,6.769733333,17.73355,1.3309,1.3309,1.0,9.560516667,17.73355,1.3309,1.3309,1.0,12.3513,17.73355,1.3309,1.3309,1.0,15.14208333,17.73355,1.3309,1.3309,1.0,17.93286667,17.73355,1.3309,1.3309
legacy_stage4,case_g045_op06,case_g045,case_g045,train,op06,0.0,586.673,0.003263,1.3309,3.3135,6.0,20.0582,3.0681,fields/case_g045_op06.npz,structure_features/case_g045_op06.npz,1.0,3.97895,17.73355,1.3309,1.3309,1.0,6.769733333,17.73355,1.3309,1.3309,1.0,9.560516667,17.73355,1.3309,1.3309,1.0,12.3513,17.73355,1.3309,1.3309,1.0,15.14208333,17.73355,1.3309,1.3309,1.0,17.93286667,17.73355,1.3309,1.3309
legacy_stage4,case_g046_op01,case_g046,case_g046,train,op01,0.0,2051.052,0.040033,0.7492,8.7111,2.0,20.699,4.0017,fields/case_g046_op01.npz,structure_features/case_g046_op01.npz,1.0,9.0857,18.3763,0.7492,0.7492,1.0,15.07965,18.3763,0.7492,0.7492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g046_op02,case_g046,case_g046,train,op02,0.0,680.292,0.014512,0.7492,8.7111,2.0,20.699,4.0017,fields/case_g046_op02.npz,structure_features/case_g046_op02.npz,1.0,9.0857,18.3763,0.7492,0.7492,1.0,15.07965,18.3763,0.7492,0.7492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g046_op03,case_g046,case_g046,train,op03,0.0,1533.481,0.008957,0.7492,8.7111,2.0,20.699,4.0017,fields/case_g046_op03.npz,structure_features/case_g046_op03.npz,1.0,9.0857,18.3763,0.7492,0.7492,1.0,15.07965,18.3763,0.7492,0.7492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g046_op04,case_g046,case_g046,train,op04,0.0,2602.594,0.023777,0.7492,8.7111,2.0,20.699,4.0017,fields/case_g046_op04.npz,structure_features/case_g046_op04.npz,1.0,9.0857,18.3763,0.7492,0.7492,1.0,15.07965,18.3763,0.7492,0.7492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g046_op05,case_g046,case_g046,train,op05,0.0,2168.234,0.088174,0.7492,8.7111,2.0,20.699,4.0017,fields/case_g046_op05.npz,structure_features/case_g046_op05.npz,1.0,9.0857,18.3763,0.7492,0.7492,1.0,15.07965,18.3763,0.7492,0.7492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g046_op06,case_g046,case_g046,train,op06,0.0,1226.178,0.00489,0.7492,8.7111,2.0,20.699,4.0017,fields/case_g046_op06.npz,structure_features/case_g046_op06.npz,1.0,9.0857,18.3763,0.7492,0.7492,1.0,15.07965,18.3763,0.7492,0.7492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g047_op01,case_g047,case_g047,train,op01,0.0,1630.214,0.004476,1.4815,8.3751,5.0,27.9323,0.0705,fields/case_g047_op01.npz,structure_features/case_g047_op01.npz,1.0,9.11585,14.81125,1.4815,1.4815,1.0,13.02729,14.81125,1.4815,1.4815,1.0,16.93873,14.81125,1.4815,1.4815,1.0,20.85017,14.81125,1.4815,1.4815,1.0,24.76161,14.81125,1.4815,1.4815,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g047_op02,case_g047,case_g047,train,op02,0.0,2420.007,0.011998,1.4815,8.3751,5.0,27.9323,0.0705,fields/case_g047_op02.npz,structure_features/case_g047_op02.npz,1.0,9.11585,14.81125,1.4815,1.4815,1.0,13.02729,14.81125,1.4815,1.4815,1.0,16.93873,14.81125,1.4815,1.4815,1.0,20.85017,14.81125,1.4815,1.4815,1.0,24.76161,14.81125,1.4815,1.4815,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g047_op03,case_g047,case_g047,train,op03,0.0,2913.984,0.005855,1.4815,8.3751,5.0,27.9323,0.0705,fields/case_g047_op03.npz,structure_features/case_g047_op03.npz,1.0,9.11585,14.81125,1.4815,1.4815,1.0,13.02729,14.81125,1.4815,1.4815,1.0,16.93873,14.81125,1.4815,1.4815,1.0,20.85017,14.81125,1.4815,1.4815,1.0,24.76161,14.81125,1.4815,1.4815,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g047_op04,case_g047,case_g047,train,op04,0.0,1140.751,0.019738,1.4815,8.3751,5.0,27.9323,0.0705,fields/case_g047_op04.npz,structure_features/case_g047_op04.npz,1.0,9.11585,14.81125,1.4815,1.4815,1.0,13.02729,14.81125,1.4815,1.4815,1.0,16.93873,14.81125,1.4815,1.4815,1.0,20.85017,14.81125,1.4815,1.4815,1.0,24.76161,14.81125,1.4815,1.4815,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g047_op05,case_g047,case_g047,train,op05,0.0,505.725,0.094646,1.4815,8.3751,5.0,27.9323,0.0705,fields/case_g047_op05.npz,structure_features/case_g047_op05.npz,1.0,9.11585,14.81125,1.4815,1.4815,1.0,13.02729,14.81125,1.4815,1.4815,1.0,16.93873,14.81125,1.4815,1.4815,1.0,20.85017,14.81125,1.4815,1.4815,1.0,24.76161,14.81125,1.4815,1.4815,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g047_op06,case_g047,case_g047,train,op06,0.0,2044.711,0.031925,1.4815,8.3751,5.0,27.9323,0.0705,fields/case_g047_op06.npz,structure_features/case_g047_op06.npz,1.0,9.11585,14.81125,1.4815,1.4815,1.0,13.02729,14.81125,1.4815,1.4815,1.0,16.93873,14.81125,1.4815,1.4815,1.0,20.85017,14.81125,1.4815,1.4815,1.0,24.76161,14.81125,1.4815,1.4815,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g048_op01,case_g048,case_g048,train,op01,0.0,2090.044,0.015468,0.9815,4.8642,4.0,22.5178,4.1875,fields/case_g048_op01.npz,structure_features/case_g048_op01.npz,1.0,5.35495,18.67825,0.9815,0.9815,1.0,9.76835,18.67825,0.9815,0.9815,1.0,14.18175,18.67825,0.9815,0.9815,1.0,18.59515,18.67825,0.9815,0.9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g048_op02,case_g048,case_g048,train,op02,0.0,2454.964,0.023225,0.9815,4.8642,4.0,22.5178,4.1875,fields/case_g048_op02.npz,structure_features/case_g048_op02.npz,1.0,5.35495,18.67825,0.9815,0.9815,1.0,9.76835,18.67825,0.9815,0.9815,1.0,14.18175,18.67825,0.9815,0.9815,1.0,18.59515,18.67825,0.9815,0.9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g048_op03,case_g048,case_g048,train,op03,0.0,1493.72,0.008646,0.9815,4.8642,4.0,22.5178,4.1875,fields/case_g048_op03.npz,structure_features/case_g048_op03.npz,1.0,5.35495,18.67825,0.9815,0.9815,1.0,9.76835,18.67825,0.9815,0.9815,1.0,14.18175,18.67825,0.9815,0.9815,1.0,18.59515,18.67825,0.9815,0.9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g048_op04,case_g048,case_g048,train,op04,0.0,868.996,0.046723,0.9815,4.8642,4.0,22.5178,4.1875,fields/case_g048_op04.npz,structure_features/case_g048_op04.npz,1.0,5.35495,18.67825,0.9815,0.9815,1.0,9.76835,18.67825,0.9815,0.9815,1.0,14.18175,18.67825,0.9815,0.9815,1.0,18.59515,18.67825,0.9815,0.9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g048_op05,case_g048,case_g048,train,op05,0.0,1017.5,0.07855,0.9815,4.8642,4.0,22.5178,4.1875,fields/case_g048_op05.npz,structure_features/case_g048_op05.npz,1.0,5.35495,18.67825,0.9815,0.9815,1.0,9.76835,18.67825,0.9815,0.9815,1.0,14.18175,18.67825,0.9815,0.9815,1.0,18.59515,18.67825,0.9815,0.9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g048_op06,case_g048,case_g048,train,op06,0.0,2902.307,0.00398,0.9815,4.8642,4.0,22.5178,4.1875,fields/case_g048_op06.npz,structure_features/case_g048_op06.npz,1.0,5.35495,18.67825,0.9815,0.9815,1.0,9.76835,18.67825,0.9815,0.9815,1.0,14.18175,18.67825,0.9815,0.9815,1.0,18.59515,18.67825,0.9815,0.9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g049_op01,case_g049,case_g049,train,op01,0.0,2817.491,0.00531,0.5798,3.1007,3.0,24.5572,1.4788,fields/case_g049_op01.npz,structure_features/case_g049_op01.npz,1.0,3.3906,15.7687,0.5798,0.5798,1.0,10.54276667,15.7687,0.5798,0.5798,1.0,17.69493333,15.7687,0.5798,0.5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g049_op02,case_g049,case_g049,train,op02,0.0,781.667,0.066353,0.5798,3.1007,3.0,24.5572,1.4788,fields/case_g049_op02.npz,structure_features/case_g049_op02.npz,1.0,3.3906,15.7687,0.5798,0.5798,1.0,10.54276667,15.7687,0.5798,0.5798,1.0,17.69493333,15.7687,0.5798,0.5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g049_op03,case_g049,case_g049,train,op03,0.0,2151.38,0.041339,0.5798,3.1007,3.0,24.5572,1.4788,fields/case_g049_op03.npz,structure_features/case_g049_op03.npz,1.0,3.3906,15.7687,0.5798,0.5798,1.0,10.54276667,15.7687,0.5798,0.5798,1.0,17.69493333,15.7687,0.5798,0.5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g049_op04,case_g049,case_g049,train,op04,0.0,1494.212,0.009165,0.5798,3.1007,3.0,24.5572,1.4788,fields/case_g049_op04.npz,structure_features/case_g049_op04.npz,1.0,3.3906,15.7687,0.5798,0.5798,1.0,10.54276667,15.7687,0.5798,0.5798,1.0,17.69493333,15.7687,0.5798,0.5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g049_op05,case_g049,case_g049,train,op05,0.0,1220.207,0.014383,0.5798,3.1007,3.0,24.5572,1.4788,fields/case_g049_op05.npz,structure_features/case_g049_op05.npz,1.0,3.3906,15.7687,0.5798,0.5798,1.0,10.54276667,15.7687,0.5798,0.5798,1.0,17.69493333,15.7687,0.5798,0.5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g049_op06,case_g049,case_g049,train,op06,0.0,2314.731,0.030967,0.5798,3.1007,3.0,24.5572,1.4788,fields/case_g049_op06.npz,structure_features/case_g049_op06.npz,1.0,3.3906,15.7687,0.5798,0.5798,1.0,10.54276667,15.7687,0.5798,0.5798,1.0,17.69493333,15.7687,0.5798,0.5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g050_op01,case_g050,case_g050,train,op01,0.0,2826.787,0.036798,0.7141,6.7937,5.0,25.1542,3.3421,fields/case_g050_op01.npz,structure_features/case_g050_op01.npz,1.0,7.15075,17.69915,0.7141,0.7141,1.0,10.82285,17.69915,0.7141,0.7141,1.0,14.49495,17.69915,0.7141,0.7141,1.0,18.16705,17.69915,0.7141,0.7141,1.0,21.83915,17.69915,0.7141,0.7141,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g050_op02,case_g050,case_g050,train,op02,0.0,517.347,0.022304,0.7141,6.7937,5.0,25.1542,3.3421,fields/case_g050_op02.npz,structure_features/case_g050_op02.npz,1.0,7.15075,17.69915,0.7141,0.7141,1.0,10.82285,17.69915,0.7141,0.7141,1.0,14.49495,17.69915,0.7141,0.7141,1.0,18.16705,17.69915,0.7141,0.7141,1.0,21.83915,17.69915,0.7141,0.7141,0.0,0.0,0.0,0.0,0.0
legacy_stage4,case_g050_op03,case_g050,case_g050,train,op03,0.0,2561.731,0.060639,0.7141,6.7937,5.0,25.1542,3.3421,fields/case_g050_op03.npz,structure_features/case_g050_op03.npz,1.0,7.15075,17.69915,0.7141,0.7141,1.0,10.82285,17.69915,0.7141,0.7141,1.0,14.49495,17.69915,0.7141,0.7141,1.0,18.16705,17.69915,0.7141,0.7141,1.0,21.83915,17.69915,0.7141,0.7141,0.0,0.0,0.0,0.0,0.0
